main,id,temp,pressure,humidity,temp_min,temp_max,wind_speed,clouds,sunset,sunrise,clothing_advice
Snow,641,8.1,1033.9,62.0,6.9,9.5,7.6,26.2,1704126798,1704093319,medium_coat_scarf
Clouds,876,17.3,1014.7,43.5,14.8,18.3,22.1,58.6,1704130548,1704094535,windproof_jacket
Snow,640,-2.6,996.3,90.7,-4.7,-1.0,8.3,66.8,1704127947,1704091376,winter_wet_gear
Clear,841,11.1,1006.6,83.4,8.9,13.1,4.8,27.0,1704139718,1704096420,light_jacket_jeans
Clouds,826,10.7,1039.5,49.2,9.6,12.4,24.9,18.7,1704133872,1704090406,windproof_jacket
Clear,828,-9.7,983.8,47.1,-10.6,-8.0,3.9,16.9,1704141643,1704090840,warm_winter_coat
Snow,610,2.2,1011.0,74.9,0.0,4.4,2.5,66.4,1704142326,1704092265,medium_coat_scarf
Clear,880,-9.7,1015.7,49.9,-12.6,-7.7,1.6,9.5,1704141310,1704094867,warm_winter_coat
Clear,845,-8.6,1023.4,70.0,-11.3,-7.0,4.6,26.5,1704135703,1704091571,warm_winter_coat
Clouds,847,3.3,1037.6,58.2,2.2,5.6,4.5,76.5,1704141902,1704097075,medium_coat_scarf
Clouds,850,6.3,1002.3,65.5,3.5,8.3,3.3,94.7,1704128589,1704095052,medium_coat_scarf
Clear,806,21.1,1000.9,79.9,19.7,23.7,4.3,21.3,1704137752,1704093706,tshirt_shorts
Clear,872,-20.8,1030.4,35.6,-22.3,-19.6,16.6,1.9,1704133598,1704094376,extreme_cold_gear
Snow,600,2.7,996.0,59.3,2.0,4.7,7.8,80.1,1704126227,1704098120,medium_coat_scarf
Rain,518,27.3,1033.5,93.2,25.3,28.9,7.7,71.9,1704125884,1704091753,light_rain_jacket
Clouds,829,15.6,1033.6,41.4,13.2,17.0,14.8,15.5,1704126129,1704095956,windproof_jacket
Drizzle,301,21.9,1023.3,77.4,19.2,24.3,9.5,95.6,1704140390,1704096327,light_rain_jacket
Clear,898,26.2,1028.7,46.6,23.6,27.3,8.5,14.3,1704135945,1704088989,tshirt_shorts
Snow,625,-0.7,1001.9,49.1,-1.3,0.3,8.3,47.1,1704140004,1704089900,warm_winter_coat
Clouds,839,21.4,1025.3,59.5,20.5,24.1,2.6,72.2,1704139150,1704090754,tshirt_shorts
Clear,845,-17.5,1026.8,52.9,-20.1,-14.7,13.9,20.9,1704141115,1704089907,extreme_cold_gear
Clear,862,34.4,1007.6,31.1,32.5,36.7,2.0,18.9,1704134969,1704091821,hot_summer
Snow,679,-20.1,989.6,31.7,-22.8,-18.5,17.5,5.9,1704136462,1704089830,extreme_cold_gear
Drizzle,388,-4.3,1017.6,81.8,-5.3,-2.0,8.7,58.2,1704141576,1704095860,winter_wet_gear
Clear,883,-7.5,992.1,56.7,-9.8,-5.0,5.1,10.2,1704138422,1704097664,warm_winter_coat
Rain,536,10.9,997.5,76.1,9.6,13.2,11.5,24.5,1704135385,1704097643,raincoat_umbrella
Drizzle,314,-0.7,991.6,92.1,-3.1,0.6,11.8,66.2,1704137346,1704090503,winter_wet_gear
Clouds,836,14.8,1017.1,56.3,12.4,16.0,24.1,21.4,1704131851,1704091741,windproof_jacket
Drizzle,364,23.2,1019.9,85.8,20.4,25.8,2.7,61.7,1704142189,1704098987,light_rain_jacket
Clear,848,16.4,1033.6,74.2,13.7,19.3,4.2,20.0,1704126538,1704090156,light_jacket_jeans
Snow,671,-12.7,991.0,47.3,-13.9,-10.0,1.1,77.2,1704129065,1704097819,extreme_cold_gear
Clouds,812,20.7,998.3,44.0,19.3,23.1,4.2,92.6,1704137473,1704094526,tshirt_shorts
Drizzle,331,14.9,987.6,74.4,13.1,15.9,6.0,48.9,1704128894,1704098904,light_jacket_jeans
Drizzle,353,24.1,980.8,76.1,22.6,25.1,8.6,25.7,1704134844,1704095323,light_rain_jacket
Clear,865,33.8,1037.8,31.1,33.2,34.4,4.0,11.5,1704127680,1704092990,hot_summer
Rain,561,17.6,993.9,92.5,15.8,19.4,3.2,60.6,1704136950,1704091304,raincoat_umbrella
Drizzle,386,19.4,994.4,81.6,18.6,22.0,2.1,36.9,1704138388,1704090973,light_rain_jacket
Snow,675,-8.6,1024.4,52.2,-9.2,-6.8,1.7,88.3,1704132698,1704094912,warm_winter_coat
Rain,566,18.9,1017.0,93.8,18.0,21.9,8.0,47.8,1704137264,1704088884,light_rain_jacket
Snow,672,1.9,988.4,60.5,-0.8,3.2,7.4,17.1,1704140257,1704095988,medium_coat_scarf
Clear,855,18.5,1006.2,56.8,17.1,20.0,5.3,28.9,1704132345,1704095857,light_jacket_jeans
Drizzle,335,22.6,1019.4,79.9,19.9,25.6,7.9,63.9,1704131068,1704094925,light_rain_jacket
Clear,864,28.1,1006.0,60.5,26.4,29.6,7.1,16.1,1704140890,1704098384,hot_summer
Drizzle,360,23.8,1036.4,78.1,21.5,26.1,3.1,51.5,1704134877,1704091876,light_rain_jacket
Drizzle,380,26.9,1031.2,74.8,24.0,28.1,4.3,33.9,1704126520,1704093575,light_rain_jacket
Clouds,813,1.0,1033.3,69.0,-1.5,2.0,2.6,24.7,1704141221,1704094829,medium_coat_scarf
Clear,877,-3.7,1018.0,42.2,-5.0,-1.9,1.4,17.2,1704136405,1704096190,warm_winter_coat
Snow,650,-9.5,999.6,82.5,-11.4,-7.7,9.7,15.0,1704142797,1704096466,winter_wet_gear
Snow,685,1.4,1019.6,77.1,-1.4,2.6,7.7,8.3,1704140726,1704096852,medium_coat_scarf
Clear,812,-1.0,993.3,58.9,-3.8,0.8,3.0,17.7,1704129520,1704098905,warm_winter_coat
Drizzle,388,16.7,985.9,66.2,15.4,19.1,10.3,14.5,1704132151,1704092102,light_jacket_jeans
Clear,804,1.8,1037.8,78.0,-0.1,2.8,5.8,10.5,1704125539,1704097531,medium_coat_scarf
Clear,806,34.8,983.1,38.2,33.8,37.5,5.9,25.6,1704137808,1704092607,hot_summer
Rain,564,21.5,1009.0,79.5,19.2,23.5,8.2,38.3,1704130428,1704089643,light_rain_jacket
Clouds,831,24.5,1027.7,65.9,23.2,26.2,9.5,4.0,1704137403,1704092196,tshirt_shorts
Drizzle,373,25.8,983.5,76.9,24.6,26.8,2.0,55.3,1704140565,1704089336,light_rain_jacket
Clear,804,-6.7,1021.4,67.3,-9.1,-5.8,6.6,2.0,1704134955,1704097534,warm_winter_coat
Rain,550,24.5,988.0,90.4,23.7,25.3,6.4,44.6,1704142011,1704095167,light_rain_jacket
Drizzle,318,25.2,1004.0,80.7,23.7,26.5,2.0,14.8,1704127027,1704090987,light_rain_jacket
Clouds,851,18.6,983.5,56.3,16.0,20.8,11.5,98.4,1704126108,1704096737,light_jacket_jeans
Clear,847,0.8,1019.1,79.0,-0.5,2.7,6.6,25.6,1704142212,1704095022,medium_coat_scarf
Clouds,883,6.9,1029.3,58.1,5.5,9.8,3.6,42.8,1704134249,1704088942,medium_coat_scarf
Clear,849,-10.7,985.8,37.8,-12.4,-8.9,15.7,28.8,1704129278,1704097050,extreme_cold_gear
Snow,675,-10.6,1028.1,31.4,-13.1,-9.2,6.9,85.1,1704138557,1704096072,extreme_cold_gear
Clear,868,39.6,1000.0,30.6,37.7,41.2,3.8,13.5,1704137989,1704093280,hot_summer
Clear,897,24.5,983.0,69.9,23.9,26.2,9.0,15.7,1704131308,1704098361,tshirt_shorts
Clear,864,8.0,1011.2,72.8,5.8,10.0,6.4,23.3,1704127835,1704095903,medium_coat_scarf
Clear,868,-6.7,1020.0,40.9,-9.4,-4.7,10.6,29.1,1704140707,1704094231,warm_winter_coat
Snow,698,-5.6,1025.7,61.4,-6.7,-2.8,9.4,11.7,1704124848,1704092661,warm_winter_coat
Rain,501,9.7,1002.4,83.5,7.5,10.9,7.8,41.1,1704133614,1704089000,raincoat_umbrella
Drizzle,350,-2.2,986.0,89.5,-3.0,-0.5,13.1,60.9,1704129572,1704093805,winter_wet_gear
Snow,652,-10.5,1036.6,68.1,-13.3,-8.4,12.8,38.1,1704136427,1704095056,extreme_cold_gear
Clouds,869,17.8,1020.2,54.8,16.1,19.9,13.4,73.9,1704131422,1704090664,windproof_jacket
Rain,523,9.4,1009.2,85.2,7.7,12.2,9.4,71.8,1704134256,1704092907,raincoat_umbrella
Rain,517,24.4,1006.1,82.5,21.4,25.7,7.0,53.1,1704132872,1704091137,light_rain_jacket
Clear,822,38.1,993.3,47.9,35.6,39.8,5.1,20.3,1704133013,1704095471,hot_summer
Clouds,823,17.9,1034.5,68.9,16.6,19.3,13.7,19.3,1704140158,1704091897,windproof_jacket
Snow,612,-5.7,1032.9,40.7,-8.1,-5.0,10.3,4.0,1704135833,1704097524,warm_winter_coat
Snow,660,-7.7,1013.5,54.1,-9.7,-7.0,5.8,4.9,1704142134,1704097510,warm_winter_coat
Drizzle,354,26.1,1003.8,72.0,24.3,27.5,5.7,75.2,1704133324,1704096428,light_rain_jacket
Snow,615,6.8,986.7,68.0,6.2,8.8,4.3,34.3,1704131637,1704092288,medium_coat_scarf
Clear,878,-11.5,1022.1,35.4,-12.3,-10.5,2.3,6.2,1704128807,1704095235,extreme_cold_gear
Drizzle,355,19.8,1020.6,58.0,19.2,21.1,3.9,41.5,1704139153,1704097512,light_jacket_jeans
Clear,840,28.8,1032.7,52.0,26.3,30.7,3.3,6.1,1704142293,1704089389,hot_summer
Rain,558,6.1,1014.3,93.6,3.5,6.6,9.7,28.7,1704136670,1704092402,raincoat_umbrella
Rain,530,14.3,1034.9,94.4,13.7,16.6,14.3,94.0,1704128175,1704091239,raincoat_umbrella
Clouds,887,24.0,1032.3,46.8,21.1,26.9,3.8,36.3,1704127991,1704090364,tshirt_shorts
Snow,646,6.2,997.7,61.8,3.3,8.1,6.5,14.1,1704130385,1704088879,medium_coat_scarf
Clear,823,36.5,995.6,69.2,34.6,37.2,4.6,13.1,1704142461,1704095521,hot_summer
Snow,637,-5.4,983.4,64.1,-6.9,-4.9,10.5,49.1,1704126677,1704097618,warm_winter_coat
Clouds,850,4.9,1006.0,68.5,4.3,7.5,2.3,7.3,1704138859,1704095910,medium_coat_scarf
Snow,686,1.6,994.7,57.7,-1.0,3.0,1.5,68.3,1704125552,1704094442,medium_coat_scarf
Drizzle,321,24.2,988.2,94.9,23.4,24.8,4.0,41.5,1704140632,1704094890,light_rain_jacket
Clouds,873,11.3,984.7,49.3,9.5,11.9,24.0,55.2,1704131675,1704089747,windproof_jacket
Clouds,836,14.6,992.3,52.4,12.7,17.1,18.2,9.9,1704132353,1704091627,windproof_jacket
Rain,511,11.7,1013.9,75.1,9.7,14.7,11.5,93.8,1704141964,1704098021,raincoat_umbrella
Clouds,860,24.2,1024.4,60.7,21.8,26.5,3.7,78.4,1704130883,1704091008,tshirt_shorts
Drizzle,351,-5.4,982.0,84.8,-8.2,-2.6,5.5,67.1,1704126494,1704095070,winter_wet_gear
Drizzle,398,16.3,990.2,66.7,13.6,18.5,3.2,85.2,1704135558,1704095973,light_jacket_jeans
Rain,576,10.6,999.8,88.3,9.7,11.4,14.7,67.5,1704139993,1704097263,raincoat_umbrella
Clear,882,-1.9,1022.9,40.3,-4.6,-0.2,6.0,25.5,1704125443,1704097955,warm_winter_coat
Clouds,877,15.8,985.4,52.4,14.2,17.2,16.1,4.7,1704137614,1704094797,windproof_jacket
Clear,891,-22.3,1015.0,39.9,-24.8,-19.7,13.7,29.7,1704131114,1704096645,extreme_cold_gear
Snow,666,-6.2,1010.1,57.3,-8.4,-5.2,9.9,99.5,1704139441,1704094194,warm_winter_coat
Clear,841,7.9,981.9,55.3,6.7,9.1,2.1,12.5,1704128294,1704099404,medium_coat_scarf
Clouds,831,12.5,1011.0,54.4,11.1,14.1,20.7,86.2,1704128449,1704094972,windproof_jacket
Drizzle,342,27.8,1014.1,90.0,26.7,29.1,7.0,49.0,1704141802,1704093189,light_rain_jacket
Clear,887,39.8,1035.3,63.6,38.0,41.8,1.0,26.1,1704125785,1704093109,hot_summer
Drizzle,398,22.4,1027.2,89.2,20.0,24.6,8.6,44.7,1704127836,1704092189,light_rain_jacket
Snow,658,0.6,997.8,56.3,-0.7,3.2,9.0,82.0,1704133233,1704096205,medium_coat_scarf
Drizzle,361,-3.4,1017.6,85.4,-6.2,-0.9,14.8,88.7,1704132562,1704091715,winter_wet_gear
Snow,670,-9.4,992.0,89.2,-11.8,-8.2,7.2,89.7,1704142136,1704094620,winter_wet_gear
Drizzle,322,19.4,1020.4,66.9,18.6,22.2,12.0,6.9,1704139977,1704095604,light_jacket_jeans
Clouds,842,10.3,1028.9,80.7,8.3,12.5,8.1,52.2,1704126451,1704098606,light_jacket_jeans
Clear,892,3.0,983.7,72.9,0.1,4.5,7.5,27.9,1704139552,1704093310,medium_coat_scarf
Clear,823,35.9,1035.2,47.6,35.3,38.1,0.4,14.1,1704127038,1704094003,hot_summer
Snow,656,-4.1,1011.0,62.1,-6.3,-2.5,2.7,76.8,1704140471,1704089917,warm_winter_coat
Clear,825,-10.6,1012.7,56.1,-13.5,-9.2,5.8,3.6,1704132025,1704093735,extreme_cold_gear
Drizzle,393,14.2,993.2,61.9,12.4,15.7,8.0,23.0,1704125771,1704091985,light_jacket_jeans
Clouds,864,1.5,997.3,73.1,0.6,4.3,7.6,39.3,1704135852,1704098296,medium_coat_scarf
Rain,531,12.5,983.3,83.8,10.9,14.5,14.2,15.3,1704137747,1704088888,raincoat_umbrella
Clear,848,9.7,1028.2,50.0,8.5,11.6,1.7,22.2,1704134288,1704094546,medium_coat_scarf
Clear,822,6.7,981.6,73.5,4.8,9.5,7.0,26.9,1704133221,1704099209,medium_coat_scarf
Snow,666,-3.1,1026.2,55.7,-4.0,-0.4,11.0,27.3,1704131685,1704093086,warm_winter_coat
Rain,536,23.9,982.7,88.6,21.3,24.6,7.8,73.6,1704139057,1704092287,light_rain_jacket
Clear,894,32.2,981.6,53.9,30.1,34.1,2.2,22.1,1704136954,1704096810,hot_summer
Snow,676,-9.8,997.2,93.4,-11.0,-7.6,8.5,46.2,1704131785,1704095435,winter_wet_gear
Rain,580,20.8,1025.7,70.8,20.2,22.9,10.0,33.9,1704137527,1704099458,light_rain_jacket
Clouds,814,17.2,984.3,61.4,16.3,19.7,16.4,32.6,1704133766,1704096571,windproof_jacket
Drizzle,394,-0.4,980.0,87.8,-1.4,0.4,9.3,67.2,1704136768,1704092090,winter_wet_gear
Clear,850,-13.9,997.7,46.1,-16.0,-12.1,19.9,17.4,1704126833,1704098075,extreme_cold_gear
Clear,883,22.6,1029.9,77.7,21.9,24.8,5.3,11.0,1704133355,1704088883,tshirt_shorts
Clear,818,36.4,1025.2,57.2,33.7,39.0,4.9,4.8,1704139664,1704089115,hot_summer
Clouds,803,7.4,1010.9,71.1,4.7,8.7,7.2,92.6,1704140839,1704097490,medium_coat_scarf
Clear,878,26.8,1030.7,64.9,24.0,28.0,1.5,5.9,1704129923,1704096725,tshirt_shorts
Clear,847,-7.9,994.4,69.3,-9.5,-5.5,7.0,12.0,1704139502,1704095345,warm_winter_coat
Clouds,838,11.3,1000.3,63.6,9.4,11.9,20.1,81.8,1704138347,1704089542,windproof_jacket
Drizzle,378,27.7,1009.2,94.2,27.1,28.8,8.3,16.3,1704127137,1704092474,light_rain_jacket
Clear,889,11.8,981.1,69.7,9.7,13.8,3.3,18.9,1704135661,1704090781,light_jacket_jeans
Rain,531,25.7,1015.5,92.5,25.0,27.9,2.4,40.8,1704136367,1704095413,light_rain_jacket
Snow,647,0.5,1033.2,55.5,-2.3,1.1,3.4,48.1,1704141868,1704088870,medium_coat_scarf
Clear,888,-22.3,1030.8,78.3,-24.4,-20.2,2.1,9.8,1704125777,1704092316,extreme_cold_gear
Clouds,821,20.1,1016.8,70.9,18.9,21.8,8.8,18.8,1704129252,1704099106,tshirt_shorts
Snow,633,8.5,1026.3,63.1,7.3,11.4,5.0,49.6,1704136412,1704095498,medium_coat_scarf
Snow,628,-28.1,1008.9,65.7,-29.0,-26.8,5.7,62.8,1704127253,1704099341,extreme_cold_gear
Clouds,811,6.5,983.5,76.5,4.6,7.7,2.7,38.7,1704126130,1704096243,medium_coat_scarf
Clear,892,27.2,1006.9,76.4,25.9,29.7,0.3,18.3,1704141781,1704099291,tshirt_shorts
Snow,658,-28.2,981.9,51.7,-29.0,-26.7,14.5,26.7,1704132231,1704098793,extreme_cold_gear
Clouds,871,15.1,1036.6,64.7,12.4,16.1,14.1,41.1,1704135120,1704089113,windproof_jacket
Clear,846,-5.5,1013.0,59.8,-8.0,-4.0,11.6,17.4,1704135436,1704092945,warm_winter_coat
Clear,848,34.6,1017.7,58.1,32.3,36.8,6.3,4.6,1704132211,1704089063,hot_summer
Clear,894,21.6,994.6,40.2,19.8,24.3,0.4,3.4,1704128680,1704096756,tshirt_shorts
Rain,556,24.9,982.0,81.8,22.2,27.3,7.6,4.1,1704133018,1704097747,light_rain_jacket
Rain,597,12.8,1016.1,99.5,10.0,14.0,11.3,40.9,1704128341,1704088899,raincoat_umbrella
Snow,672,-29.3,997.0,76.5,-30.2,-27.8,7.9,48.2,1704130279,1704090857,extreme_cold_gear
Clouds,851,23.1,994.3,76.2,21.0,24.4,8.7,8.1,1704125378,1704096058,tshirt_shorts
Drizzle,328,-5.0,1035.9,90.4,-7.4,-2.9,3.2,43.6,1704125427,1704097432,winter_wet_gear
Clouds,873,17.2,993.7,78.8,16.6,18.5,9.3,95.7,1704125666,1704091608,light_jacket_jeans
Clouds,836,27.6,995.8,72.9,25.2,30.4,2.2,20.9,1704140666,1704096541,tshirt_shorts
Rain,565,16.5,999.4,76.7,14.2,19.1,8.8,85.0,1704137774,1704089301,raincoat_umbrella
Clear,833,37.9,982.2,61.3,36.8,39.3,5.7,9.1,1704141665,1704089746,hot_summer
Clouds,850,2.2,989.9,62.5,0.1,4.0,1.8,5.0,1704133134,1704098703,medium_coat_scarf
Rain,597,18.6,1023.8,71.0,16.5,19.8,4.7,11.6,1704133025,1704095838,light_rain_jacket
Drizzle,346,-5.6,992.8,77.0,-7.0,-3.9,14.4,26.8,1704136138,1704090358,winter_wet_gear
Clear,844,-12.1,1016.9,55.4,-14.8,-11.3,10.9,23.7,1704128889,1704095584,extreme_cold_gear
Snow,609,0.3,1006.6,78.0,-1.8,0.9,6.8,6.2,1704126105,1704096142,medium_coat_scarf
Snow,685,4.0,1016.9,50.9,2.4,4.7,2.7,44.6,1704134275,1704092548,medium_coat_scarf
Clouds,871,9.6,1037.0,51.4,8.7,12.4,15.7,26.6,1704129484,1704089733,windproof_jacket
Snow,638,-1.1,1029.4,86.3,-3.9,1.7,7.8,69.5,1704136470,1704092182,winter_wet_gear
Clear,851,13.1,1011.1,54.8,10.7,16.0,7.3,17.3,1704126930,1704098285,light_jacket_jeans
Snow,613,-9.5,994.9,96.9,-11.4,-8.7,8.3,3.2,1704134089,1704093303,winter_wet_gear
Clear,897,9.7,980.6,51.7,7.5,11.6,4.0,22.7,1704134480,1704096269,medium_coat_scarf
Clouds,840,29.9,1014.1,52.1,29.0,32.2,2.4,83.5,1704141340,1704089463,tshirt_shorts
Clear,830,7.9,1010.5,65.0,5.6,9.5,3.7,1.9,1704141418,1704098500,medium_coat_scarf
Snow,690,-6.0,1018.2,85.0,-8.6,-4.8,11.2,99.6,1704126719,1704089896,winter_wet_gear
Clear,821,-12.0,1034.1,45.7,-13.4,-9.7,4.2,21.4,1704135264,1704092117,extreme_cold_gear
Clear,860,22.7,1016.7,50.9,20.4,25.5,3.0,13.1,1704128480,1704096081,tshirt_shorts
Rain,540,13.6,1008.0,86.7,12.4,16.2,10.8,64.4,1704130739,1704096380,raincoat_umbrella
Snow,619,-4.3,987.5,40.9,-5.8,-3.4,9.8,87.2,1704128405,1704097394,warm_winter_coat
Drizzle,399,25.7,999.8,90.9,24.6,28.3,7.3,15.6,1704133004,1704096317,light_rain_jacket
Snow,683,-27.4,1000.1,47.2,-29.6,-25.1,16.4,59.2,1704127062,1704094070,extreme_cold_gear
Clear,844,4.0,999.4,70.3,1.1,5.6,3.8,12.0,1704124914,1704090319,medium_coat_scarf
Rain,502,8.1,1031.4,83.9,6.5,10.1,3.9,86.0,1704138286,1704095733,raincoat_umbrella
Clear,892,6.0,1038.9,79.8,4.7,7.9,9.9,16.5,1704130405,1704095525,medium_coat_scarf
Snow,657,-3.5,1014.3,82.9,-4.9,-1.9,14.4,64.6,1704141651,1704093321,winter_wet_gear
Clear,819,-1.6,1027.2,71.7,-2.5,-0.3,10.3,25.8,1704141416,1704096183,warm_winter_coat
Snow,662,0.3,1006.8,76.1,-2.6,1.0,9.0,7.7,1704133676,1704095179,medium_coat_scarf
Clouds,841,0.3,1017.8,64.0,-0.3,2.4,2.1,79.4,1704132709,1704097608,medium_coat_scarf
Clear,876,23.4,1024.1,67.3,20.9,26.3,0.2,14.6,1704141166,1704098798,tshirt_shorts
Clouds,846,16.8,1007.0,57.6,15.5,17.7,22.3,10.3,1704137409,1704097243,windproof_jacket
Clouds,824,9.3,1006.7,75.9,7.7,11.8,4.7,52.4,1704128198,1704094074,medium_coat_scarf
Rain,558,21.6,1039.9,84.1,21.0,22.5,4.3,45.2,1704134701,1704094550,light_rain_jacket
Clear,862,28.7,1038.0,43.7,27.3,30.6,2.2,16.7,1704132792,1704090303,hot_summer
Clouds,801,16.6,993.1,72.7,14.8,18.1,2.6,96.1,1704134241,1704097030,light_jacket_jeans
Clouds,873,10.0,1023.1,69.9,8.1,13.0,18.2,67.8,1704132391,1704091147,windproof_jacket
Snow,644,-4.5,1016.4,88.4,-6.6,-1.8,3.7,42.3,1704131051,1704092132,winter_wet_gear
Drizzle,323,18.8,1011.1,77.3,17.7,20.6,4.9,47.7,1704125287,1704098799,light_rain_jacket
Snow,612,-29.4,1013.7,47.1,-31.8,-28.6,3.4,19.1,1704126580,1704096984,extreme_cold_gear
Clouds,815,27.9,1039.7,58.6,25.9,29.4,5.4,39.9,1704137321,1704093042,tshirt_shorts
Snow,663,-8.5,1018.2,96.2,-11.1,-7.2,3.8,55.3,1704140035,1704091868,winter_wet_gear
Clear,810,-6.3,983.5,70.9,-7.4,-5.3,12.0,27.8,1704141399,1704089250,warm_winter_coat
Snow,605,-6.4,1004.3,62.2,-8.8,-4.9,3.8,92.5,1704136662,1704091286,warm_winter_coat
Clouds,813,8.1,981.4,53.2,6.4,10.7,9.1,44.5,1704139147,1704096909,medium_coat_scarf
Clouds,818,13.9,1010.3,54.7,11.2,15.9,20.8,64.8,1704135849,1704095923,windproof_jacket
Clouds,801,8.5,990.4,75.5,6.0,9.6,2.6,79.5,1704133440,1704097888,medium_coat_scarf
Snow,637,-3.0,1019.3,60.7,-5.6,-1.3,10.9,42.4,1704135281,1704094525,warm_winter_coat
Clear,884,9.1,1038.9,64.3,6.7,11.2,3.1,7.4,1704132105,1704093792,medium_coat_scarf
Rain,535,26.7,986.6,74.0,23.7,27.3,8.1,1.8,1704140610,1704093784,light_rain_jacket
Drizzle,343,20.0,1039.0,84.7,18.1,21.5,7.9,70.1,1704135615,1704095227,light_rain_jacket
Snow,602,2.6,1007.9,69.6,1.8,3.7,2.5,64.7,1704139117,1704099247,medium_coat_scarf
Clouds,806,14.3,998.2,42.1,12.5,16.8,17.8,49.8,1704126288,1704090133,windproof_jacket
Drizzle,394,-8.7,1001.9,91.0,-9.4,-6.9,11.1,83.2,1704128228,1704099128,winter_wet_gear
Drizzle,332,26.1,1012.2,83.7,25.1,27.3,6.5,53.5,1704137001,1704094066,light_rain_jacket
Clear,834,0.0,1018.4,52.3,-0.8,2.1,2.6,6.4,1704125874,1704095838,medium_coat_scarf
Rain,564,14.2,1004.6,94.9,12.6,16.3,7.5,31.8,1704139882,1704094124,raincoat_umbrella
Snow,667,-5.6,996.5,87.8,-6.2,-4.1,9.5,9.6,1704136192,1704091703,winter_wet_gear
Rain,595,16.0,981.8,75.4,14.6,18.0,3.2,21.9,1704131179,1704099447,raincoat_umbrella
Clear,823,29.2,1001.8,55.0,26.8,30.6,5.1,7.7,1704132066,1704093424,tshirt_shorts
Clear,853,30.3,998.1,61.6,27.7,32.7,3.6,11.5,1704126915,1704091741,hot_summer
Clear,863,12.8,1023.8,74.8,10.0,13.5,9.6,24.6,1704139135,1704089931,light_jacket_jeans
Rain,580,18.2,988.5,85.0,16.5,18.9,3.2,15.0,1704129411,1704090157,light_rain_jacket
Rain,589,18.3,1029.4,83.3,16.1,20.6,7.2,47.8,1704131139,1704095420,light_rain_jacket
Clouds,806,16.6,994.4,66.0,15.5,19.2,8.2,43.4,1704128849,1704094069,light_jacket_jeans
Snow,656,-18.2,1009.3,64.5,-18.8,-15.5,5.1,53.6,1704140980,1704093732,extreme_cold_gear
Clouds,879,7.2,982.4,61.6,4.9,8.8,9.7,40.3,1704132242,1704091599,medium_coat_scarf
Rain,501,16.2,1006.7,97.9,14.8,17.9,7.0,89.9,1704139240,1704098568,raincoat_umbrella
Rain,589,5.2,1039.7,76.2,3.9,6.1,9.6,34.2,1704136440,1704096082,raincoat_umbrella
Clear,851,21.8,1019.6,74.9,20.6,24.7,7.4,12.2,1704130232,1704097410,tshirt_shorts
Clouds,824,29.1,983.5,61.4,27.2,31.7,8.6,52.7,1704129128,1704089854,tshirt_shorts
Clear,805,-3.5,1030.8,73.5,-6.1,-1.2,4.4,21.6,1704137158,1704093987,warm_winter_coat
Clear,823,4.9,983.1,70.7,4.4,5.6,8.4,10.1,1704133402,1704089208,medium_coat_scarf
Rain,537,10.6,1037.5,87.5,8.2,12.4,10.4,33.1,1704135875,1704091176,raincoat_umbrella
Clear,883,23.7,998.3,72.0,21.1,24.4,8.3,14.1,1704128745,1704098402,tshirt_shorts
Clouds,867,20.5,985.2,79.8,18.2,22.1,7.4,2.0,1704141422,1704097297,tshirt_shorts
Drizzle,304,-9.0,1031.0,91.2,-10.6,-6.2,8.6,45.2,1704125442,1704098890,winter_wet_gear
Rain,581,19.2,1025.1,76.1,16.9,21.6,2.6,31.3,1704134130,1704091365,light_rain_jacket
Rain,592,18.5,998.0,78.7,16.4,20.0,11.2,56.8,1704127172,1704099329,raincoat_umbrella
Clear,867,-29.2,999.7,39.6,-29.9,-27.4,2.4,10.2,1704126138,1704090055,extreme_cold_gear
Clear,809,-5.4,1006.7,50.3,-7.5,-4.5,3.2,25.6,1704141570,1704094187,warm_winter_coat
Rain,566,19.2,1035.4,85.0,18.2,21.2,2.3,86.4,1704139261,1704095309,light_rain_jacket
Clouds,890,3.9,1025.9,62.8,3.1,4.9,4.3,83.9,1704130563,1704093349,medium_coat_scarf
Snow,695,-8.9,1002.4,51.1,-11.5,-6.3,5.5,39.2,1704138395,1704097499,warm_winter_coat
Clear,849,24.9,1010.9,43.8,24.2,26.3,4.0,24.8,1704136471,1704097684,tshirt_shorts
Clouds,849,10.0,982.6,40.4,8.9,11.5,14.0,43.2,1704134484,1704092358,windproof_jacket
Clouds,816,11.5,1035.3,68.6,10.6,13.1,7.7,62.7,1704137405,1704095871,light_jacket_jeans
Clouds,809,14.1,1038.0,57.3,12.2,16.3,21.0,39.1,1704131761,1704095198,windproof_jacket
Snow,698,-3.9,1017.5,94.1,-4.7,-2.5,7.5,86.3,1704128956,1704097698,winter_wet_gear
Drizzle,362,27.9,984.3,71.1,26.2,29.1,9.6,46.1,1704139811,1704094920,light_rain_jacket
Clear,828,29.7,1022.1,50.0,29.2,31.0,4.9,16.8,1704126381,1704094391,hot_summer
Drizzle,317,-4.4,986.1,83.8,-6.6,-2.1,3.1,18.9,1704130870,1704095613,winter_wet_gear
Snow,667,-19.5,1015.8,35.0,-21.9,-18.0,8.3,80.4,1704125474,1704093006,extreme_cold_gear
Rain,517,24.5,1031.7,72.5,22.3,25.1,2.3,76.0,1704139421,1704091385,light_rain_jacket
